,name,link,google_maps,description
90,Parc Boivin,https://montreal.ca/lieux/parc-boivin,"https://www.google.com/maps/search/?api=1&query=Angle%20des%20rues%20de%20Matane%20et%20de%20Cabano%20Montr%C3%A9al%20H8R%202L5%20Qu%C3%A9bec,%20Canada",Il est situé à l’angle des rues de Matane et de Cabano.
91,Parc Bossuet,https://montreal.ca/lieux/parc-bossuet,"https://www.google.com/maps/search/?api=1&query=Rue%20Bossuet%20Montr%C3%A9al%20H1N%202S8%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
92,Parc Bourbonnière,https://montreal.ca/lieux/parc-bourbonniere,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
93,Parc Brewster,https://montreal.ca/lieux/parc-brewster,"https://www.google.com/maps/search/?api=1&query=325,%2044e%20Avenue%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Le parc Brewster est situé à quelques dizaines de mètres du lac Saint-Louis.
94,Parc Brewster - Le Sud-Ouest,https://montreal.ca/lieux/parc-brewster-le-sud-ouest,"https://www.google.com/maps/search/?api=1&query=Rue%20Brewster%20Montr%C3%A9al%20H4C%202K2%20Qu%C3%A9bec,%20Canada",Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
95,Parc Brook,https://montreal.ca/lieux/parc-brook,"https://www.google.com/maps/search/?api=1&query=12800,%20rue%20Brook%20Montr%C3%A9al%20H8Z%201B8%20QC,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
96,Parc Camille,https://montreal.ca/lieux/parc-camille,"https://www.google.com/maps/search/?api=1&query=9350,%20boulevard%20Gouin%20Ouest%20Montr%C3%A9al%20H4K%201C8%20Qu%C3%A9bec,%20Canada","1 terrain de tennis, ouvert tous les jours de 7 h à 23 h, est mis à votre disposition."
97,Parc Campbell-Ouest,https://montreal.ca/lieux/parc-campbell-ouest,"https://www.google.com/maps/search/?api=1&query=1990,%20rue%20de%20Maricourt%20Montr%C3%A9al%20H4E%201V9%20Qu%C3%A9bec,%20Canada",La population peut accéder uniquement aux blocs sanitaires (toilettes et lavabo) du chalet.
98,Parc Cardinal,https://montreal.ca/lieux/parc-cardinal,"https://www.google.com/maps/search/?api=1&query=Rue%20Cardinal%20Montr%C3%A9al%20H9E%201M9%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
99,Parc Carignan,https://montreal.ca/lieux/parc-carignan,"https://www.google.com/maps/search/?api=1&query=4100,%20rue%20Provost%20Montr%C3%A9al%20H8T%203J6%20Qu%C3%A9bec,%20Canada",Vous y trouverez une multitude de terrains sportifs pour vous amuser et des endroits pour vous détendre.
100,Parc Carlos-D'Alcantara,https://montreal.ca/lieux/parc-carlos-dalcantara,,"27 mai 2020 : Les jeux d’eau sont ouverts, de 9 h à 22 h."
101,Parc Carmela-Galardo-Frascarelli,https://montreal.ca/lieux/parc-carmela-galardo-frascarelli,"https://www.google.com/maps/search/?api=1&query=Rues%20B%C3%A9langer%20et%20Drolet%20Montr%C3%A9al%20H2S%202S2%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
102,Parc Cavelier-De LaSalle,https://montreal.ca/lieux/parc-cavelier-de-lasalle,,"Le parc Cavelier-De LaSalle est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
103,Parc Cécile-Bérubé,https://montreal.ca/lieux/parc-cecile-berube,"https://www.google.com/maps/search/?api=1&query=7775,%20rue%20Joseph-De%20Montenon%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
104,Parc Cérès,https://montreal.ca/lieux/parc-ceres,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
105,Parc Chabot,https://montreal.ca/lieux/parc-chabot,"https://www.google.com/maps/search/?api=1&query=4966,%20rue%20d%27Amos%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","Le parc Chabot est un petit espace de détente pour les résidents des alentours, avec une aire de jeux pour les enfants."
106,Parc Chamberland,https://montreal.ca/lieux/parc-chamberland,"https://www.google.com/maps/search/?api=1&query=800,%20rue%20Dorais%20Montr%C3%A9al%20H4M%202P9%20Qu%C3%A9bec,%20Canada","Le parc Chamberland est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
107,Parc Champagneur,https://montreal.ca/lieux/parc-champagneur,"https://www.google.com/maps/search/?api=1&query=avenue%20Champagneur%20Montr%C3%A9al%20H2V%203P9%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
108,Parc Champdoré,https://montreal.ca/lieux/parc-champdore,"https://www.google.com/maps/search/?api=1&query=2400,%20rue%20Champdor%C3%A9%20Montr%C3%A9al%20H1Z%201G2%20Qu%C3%A9bec,%20Canada","Le parc Champdoré est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
109,Parc Champêtre,https://montreal.ca/lieux/parc-champetre,"https://www.google.com/maps/search/?api=1&query=411,%20avenue%20Letourneux%20Montr%C3%A9al%20H1V%202L7%20Qu%C3%A9bec,%20Canada","Le parc Champêtre est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
110,Parc Charlemagne-Péralte,https://montreal.ca/lieux/parc-charlemagne-peralte,,Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
111,Parc Charleroi,https://montreal.ca/lieux/parc-charleroi,"https://www.google.com/maps/search/?api=1&query=10985,%20avenue%20Alfred%20Montr%C3%A9al%20H1G%205B4%20Qu%C3%A9bec,%20Canada","Le parc Charleroi est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
112,Parc Charles-Drew,https://montreal.ca/lieux/parc-charles-drew,"https://www.google.com/maps/search/?api=1&query=749,%20avenue%20Walker%20Montr%C3%A9al%20H4C%202H5%20Qu%C3%A9bec,%20Canada",Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
113,Parc Charles-Mayer,https://montreal.ca/lieux/parc-charles-mayer,"https://www.google.com/maps/search/?api=1&query=Rue%20Ontario%20Est%20Montr%C3%A9al%20H2L%201R4%20Qu%C3%A9bec,%20Canada",C’est un lieu privilégié pour se détendre près du métro Beaudry.
114,Parc Charles-S.-Campbell,https://montreal.ca/lieux/parc-charles-s-campbell,,"Le parc Charles-S.-Campbell est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
115,Parc Charlevoix / Rufus-Rockhead,https://montreal.ca/lieux/parc-charlevoix-rufus-rockhead,,Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
116,Parc Chateaubriand-du Rosaire,https://montreal.ca/lieux/parc-chateaubriand-du-rosaire,"https://www.google.com/maps/search/?api=1&query=Avenue%20De%20Chateaubriand%20Montr%C3%A9al%20H2R%202M3%20Qu%C3%A9bec,%20Canada","Le parc Chateaubriand-du Rosaire est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
117,Parc Chaumette,https://montreal.ca/lieux/parc-chaumette,"https://www.google.com/maps/search/?api=1&query=Rue%20Chaumette%20Montr%C3%A9al%20H9E%201M8%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
118,Parc Chénier,https://montreal.ca/lieux/parc-chenier,"https://www.google.com/maps/search/?api=1&query=5555,%20avenue%20de%20l%27Ar%C3%A9na%20Montr%C3%A9al%20H1K%204C9%20Qu%C3%A9bec,%20Canada","La piscine est généralement ouverte de la fin juin à la fin août. Consultez le Répertoire d’activités pour tous les détails.
Les jours de canicule, les heures d’ouverture seront prolongées."
119,Parc Chénier–Beaugrand,https://montreal.ca/lieux/parc-chenier-beaugrand,,"Le parc Chénier–Beaugrand est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
120,Parc Chesnut,https://montreal.ca/lieux/parc-chesnut,"https://www.google.com/maps/search/?api=1&query=Rue%20Chesnut%20Montr%C3%A9al%20H8Z%202A7%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
121,Parc Christophe-Colomb,https://montreal.ca/lieux/parc-christophe-colomb,"https://www.google.com/maps/search/?api=1&query=Rue%20R%C3%A9jane%20Montr%C3%A9al%20H8N%203C4%20Qu%C3%A9bec,%20Canada",Le parc Christophe-Colomb est situé à l’angle des rues David-Boyer et Réjane.
122,Parc Claude-Melançon,https://montreal.ca/lieux/parc-claude-melancon,"https://www.google.com/maps/search/?api=1&query=Rue%20Saint-Christophe%20Montr%C3%A9al%20H2L%203X2%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
123,Parc Claudine-Vallerand,https://montreal.ca/lieux/parc-claudine-vallerand,,Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
124,Parc Clément-Jetté Nord,https://montreal.ca/lieux/parc-clement-jette-nord,"https://www.google.com/maps/search/?api=1&query=549,%20rue%20Joffre%20Montr%C3%A9al%20H1L%202W6%20Qu%C3%A9bec,%20Canada","Le parc Clément-Jetté Nord est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
125,Parc Clément-Jetté Sud,https://montreal.ca/lieux/parc-clement-jette-sud,,"Le parc Clément-Jetté Sud est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
126,Parc Clémentine-De La Rousselière,https://montreal.ca/lieux/parc-clementine-de-la-rousseliere,"https://www.google.com/maps/search/?api=1&query=14080,%20rue%20Notre-Dame%20Est%20Montr%C3%A9al%20H1A%201T9%20Qu%C3%A9bec,%20Canada",Le chalet est fermé.
127,Parc Clifford,https://montreal.ca/lieux/parc-clifford,"https://www.google.com/maps/search/?api=1&query=1820,%20avenue%20Clifford%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","La ludothèque du parc Clifford
Un conteneur recyclé transformé en un espace d’animation gratuite!
Horaire (du 26 Juin au 29 Août)
Du dimanche au samedi de 13 h à 19 h
Fermé le 1er juillet"
128,Parc Closse,https://montreal.ca/lieux/parc-closse,"https://www.google.com/maps/search/?api=1&query=Rue%20Closse%20Montr%C3%A9al%20H9C%201Z2%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
129,Parc Cloverdale,https://montreal.ca/lieux/parc-cloverdale,"https://www.google.com/maps/search/?api=1&query=Rue%20Basswood%20Montr%C3%A9al%20H8Y%201S9%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
130,Parc Coffee,https://montreal.ca/lieux/parc-coffee,,Le parc Coffee est un lieu privilégié pour se détendre.
131,Parc Colette-Devlin,https://montreal.ca/lieux/parc-colette-devlin,"https://www.google.com/maps/search/?api=1&query=Rue%20Saint-Christophe%20Montr%C3%A9al%20H2L%203W8%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
132,Parc Conrad-Poirier,https://montreal.ca/lieux/parc-conrad-poirier,"https://www.google.com/maps/search/?api=1&query=avenue%20Salomon-Marion/boulevard%20Perras%20Montr%C3%A9al%20H1E%204X7%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
133,Parc Cooney,https://montreal.ca/lieux/parc-cooney,,Quartier de Desmarchais–Crawford
134,Parc Coronation,https://montreal.ca/lieux/parc-coronation,"https://www.google.com/maps/search/?api=1&query=avenue%20Brown%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","Nommé en l’honneur du couronnement de Sa Majesté la Reine Élisabeth II, le 2 juin 1953."
135,Parc Coubertin,https://montreal.ca/lieux/parc-coubertin,"https://www.google.com/maps/search/?api=1&query=4755,%20rue%20Val%C3%A9ry%20Montr%C3%A9al%20H1R%201H9%20Qu%C3%A9bec,%20Canada",Terrains sportifs clôturés
136,Parc Coupal,https://montreal.ca/lieux/parc-coupal,"https://www.google.com/maps/search/?api=1&query=2340,%20rue%20Coupal%20Montr%C3%A9al%20H2K%201Y2%20Qu%C3%A9bec,%20Canada","Le parc Coupal est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
137,Parc Coursol,https://montreal.ca/lieux/parc-coursol,"https://www.google.com/maps/search/?api=1&query=Rue%20Coursol%20Montr%C3%A9al%20H9J%201V6%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
138,Parc Cousineau,https://montreal.ca/lieux/parc-cousineau,"https://www.google.com/maps/search/?api=1&query=1740,%20avenue%20O%27Brien%20Montr%C3%A9al%20H4L%203W5%20Qu%C3%A9bec,%20Canada",Le parc à chiens est ouvert au public.
139,Parc Crémazie-Papineau,https://montreal.ca/lieux/parc-cremazie-papineau,"https://www.google.com/maps/search/?api=1&query=Avenue%20Papineau%20Montr%C3%A9al%20H2E%202K3%20Qu%C3%A9bec,%20Canada",Le parc Crémazie-Papineau est un lieu privilégié pour se détendre ou pratiquer des loisirs en plein air.
140,Parc Curé-Albert-Arnold,https://montreal.ca/lieux/parc-cure-albert-arnold,"https://www.google.com/maps/search/?api=1&query=6855,%20rue%20Hamilton%20Montr%C3%A9al%20H4E%203C8%20Qu%C3%A9bec,%20Canada",Le parc Curé-Albert-Arnold est un lieu privilégié pour se détendre.
141,Parc Curé-Provost,https://montreal.ca/lieux/parc-cure-provost,"https://www.google.com/maps/search/?api=1&query=308,%20rue%20Provost%20Montr%C3%A9al%20H8S%202T5%20Qu%C3%A9bec,%20Canada",Le parc Curé-Provost est un parc détente avec modules de jeux pour 0-6 ans.
142,Parc Cyril-W.-McDonald,https://montreal.ca/lieux/parc-cyril-w-mcdonald,,Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
143,Parc d'À-Ma-Baie,https://montreal.ca/lieux/parc-da-ma-baie,"https://www.google.com/maps/search/?api=1&query=9625,%20boulevard%20Gouin%20Ouest%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
144,Parc d'Allonnes,https://montreal.ca/lieux/parc-dallonnes,"https://www.google.com/maps/search/?api=1&query=7200,%20avenue%20Fontevreault%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
145,Parc d'Antioche,https://montreal.ca/lieux/parc-dantioche,"https://www.google.com/maps/search/?api=1&query=Place%20d%27Antioche%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
146,Parc D'Arcy-McGee,https://montreal.ca/lieux/parc-darcy-mcgee,"https://www.google.com/maps/search/?api=1&query=1500,%20avenue%20Egan%20Montr%C3%A9al%20H4E%202J6%20Qu%C3%A9bec,%20Canada","Le parc D’Arcy-McGee est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
147,Parc d'Argenson,https://montreal.ca/lieux/parc-dargenson,"https://www.google.com/maps/search/?api=1&query=2900,%20rue%20Centre%20Montr%C3%A9al%20H3K%203A8%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
148,Parc D'Auteuil,https://montreal.ca/lieux/parc-dauteuil,"https://www.google.com/maps/search/?api=1&query=350,%20rue%20Sauv%C3%A9%20Est%20Montr%C3%A9al%20H3L%201H4%20Qu%C3%A9bec,%20Canada","On y trouve un terrain de soccer, un terrain de jeu pour les enfants, et bien plus encore."
149,Parc d'Estérel-Boisé,https://montreal.ca/lieux/parc-desterel-boise,"https://www.google.com/maps/search/?api=1&query=Rue%20d%27Est%C3%A9rel%20Montr%C3%A9al%20H9H%201Y8%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
150,Parc Daisy-Peterson-Sweeney,https://montreal.ca/lieux/parc-daisy-peterson-sweeney,,Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
151,Parc Dalbé-Viau,https://montreal.ca/lieux/parc-dalbe-viau,"https://www.google.com/maps/search/?api=1&query=Rue%20Esther-Blondin%20et%20rue%20Duff%20Court%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Voici les installations que l’on y retrouve :
152,Parc Dalmany,https://montreal.ca/lieux/parc-dalmany,"https://www.google.com/maps/search/?api=1&query=9650,%20rue%20Dalmany%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","Le parc Dalmany est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
153,Parc Daniel-Johnson,https://montreal.ca/lieux/parc-daniel-johnson,"https://www.google.com/maps/search/?api=1&query=1500,%20boulevard%20du%20Tricentenaire%20Montr%C3%A9al%20H1B%203A8%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des loisirs en plein air.
154,Parc Dante,https://montreal.ca/lieux/parc-dante,,"Le parc Dante est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
155,Parc David-Lefebvre,https://montreal.ca/lieux/parc-david-lefebvre,,Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
156,Parc de Beaujeu,https://montreal.ca/lieux/parc-de-beaujeu,"https://www.google.com/maps/search/?api=1&query=Place%20De%20Beaujeu%20Montr%C3%A9al%20H1L%206C4%20Qu%C3%A9bec,%20Canada","Le parc de Beaujeu, de petite taille, est un lieu pour jouer, se détendre et admirer les arbres matures."
157,Parc de Beauséjour,https://montreal.ca/lieux/parc-de-beausejour,"https://www.google.com/maps/search/?api=1&query=6995,%20boulevard%20Gouin%20Ouest%20Montr%C3%A9al%20H4K%201B5%20Qu%C3%A9bec,%20Canada","Le parc de Beauséjour est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
158,Parc de Bordeaux,https://montreal.ca/lieux/parc-de-bordeaux,"https://www.google.com/maps/search/?api=1&query=12141,%20rue%20Pasteur%20Montr%C3%A9al%20H3M%202R2%20Qu%C3%A9bec,%20Canada","On y trouve une patinoire, un terrain de jeu pour les enfants, et bien plus encore."
159,Parc de Deauville,https://montreal.ca/lieux/parc-de-deauville,"https://www.google.com/maps/search/?api=1&query=Rue%20de%20Riva-Bella%20Montr%C3%A9al%20H9K%201R9%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
